pageName,pattern,depth,layout,hasLargeImage,causesLayoutShift,slowClickHandler,deepComponentTree,bulkDOMNodes,slowNetwork,expensiveEffects,largeJsonState,LCP,FID,CLS,TBT,renderTime,jsBundleSizeKB,hasJank,imageLoadTime,label
lazyloadingTest139,lazy-loading,5,column,False,True,False,False,False,False,True,False,5530.649,5035.241,0.1656442158359692,4985.241,5754.0,11.841796875,True,0,slow
lazyloadingTest140,lazy-loading,2,row,False,False,False,True,False,True,False,False,2621.318,16.0,0.03696217554254764,0.0,1562.0,6.927734375,False,0,fast
lazyloadingTest141,lazy-loading,3,column,False,False,False,False,False,True,True,True,3535.332,3027.842,0.0,2977.842,3334.0,10.380859375,True,0,slow
lazyloadingTest142,lazy-loading,4,row,False,False,False,True,False,True,False,True,523.583,34.503,0.0,0.0,490.0,10.669921875,False,0,fast
lazyloadingTest143,lazy-loading,5,column,False,False,False,True,False,False,True,True,5535.833,5028.966,0.0,4978.966,5338.0,14.1884765625,True,0,slow
lazyloadingTest144,lazy-loading,2,row,False,False,False,True,True,False,True,False,517.707,2003.778,7.863677809010141e-05,1953.778,544.0,7.2216796875,True,0,slow
lazyloadingTest145,lazy-loading,3,column,False,False,True,False,True,False,False,False,532.059,26.972,0.0,0.0,491.0,6.8623046875,False,0,fast
lazyloadingTest146,lazy-loading,4,row,False,False,False,False,False,False,True,False,4618.782,4030.956,0.0,3980.956,4528.0,10.7353515625,True,0,slow
lazyloadingTest147,lazy-loading,5,column,False,False,False,False,False,False,False,True,531.66,33.198,0.0,0.0,492.0,12.4921875,False,0,fast
lazyloadingTest148,lazy-loading,2,row,True,False,False,False,False,True,False,False,2627.952,21.674,0.0,0.0,2346.0,7.8076171875,False,0,fast
lazyloadingTest149,lazy-loading,3,column,True,False,False,False,False,True,False,False,2642.215,27.85,0.0,0.0,2144.0,9.857421875,False,0,fast
lazyloadingTest150,lazy-loading,4,row,True,True,False,False,False,True,False,True,518.318,35.945,0.17455951731133745,0.0,995.0,11.615234375,False,0,fast
lazyloadingTest151,lazy-loading,5,column,False,False,False,False,True,False,False,False,546.063,47.161,0.0,0.0,502.0,11.55078125,False,0,fast
lazyloadingTest152,lazy-loading,2,row,True,False,False,False,False,False,True,True,3623.752,2027.129,0.0,1984.3249999999998,3456.0,7.22265625,True,0,slow
lazyloadingTest153,lazy-loading,3,column,False,False,False,True,False,False,False,False,521.602,34.517,0.0,0.0,488.0,10.087890625,False,0,fast
lazyloadingTest154,lazy-loading,4,row,False,False,False,True,False,True,False,False,539.688,28.64,0.0,0.0,497.0,9.791015625,False,0,fast
lazyloadingTest155,lazy-loading,5,column,False,False,False,True,False,True,False,False,514.866,25.571,0.0,0.0,486.0,11.3203125,False,0,fast
lazyloadingTest156,lazy-loading,2,row,True,False,True,False,False,False,False,False,2646.84,17.767,0.0,0.0,2363.0,5.4609375,False,0,fast
lazyloadingTest157,lazy-loading,3,column,False,True,True,False,False,False,True,False,3540.976,3018.026,0.16817055834978994,2968.0260000000003,3763.0,6.568359375,True,0,slow
lazyloadingTest158,lazy-loading,4,row,True,False,False,True,False,True,False,False,516.765,24.105,0.0,0.0,486.0,9.8564453125,False,0,fast
lazyloadingTest159,lazy-loading,5,column,True,False,False,True,False,False,False,False,533.307,40.504,0.0,0.0,494.0,12.78515625,False,0,fast
lazyloadingTest160,lazy-loading,2,row,False,False,True,True,False,False,False,False,527.497,37.376,0.0,0.0,481.0,8.91796875,False,0,fast
lazyloadingTest161,lazy-loading,3,column,False,False,True,False,True,False,False,False,548.009,43.248,0.0,0.0,508.0,8.328125,False,0,fast
lazyloadingTest162,lazy-loading,4,row,False,False,True,True,False,False,False,False,537.839,28.225,0.0,0.0,505.0,10.083984375,False,0,fast
lazyloadingTest163,lazy-loading,5,column,False,False,False,False,False,False,False,False,538.108,44.542,0.0,0.0,498.0,12.78515625,False,0,fast
lazyloadingTest164,lazy-loading,2,row,False,False,False,False,True,False,False,False,534.959,16.0,0.0,0.0,496.0,6.27734375,False,0,fast
lazyloadingTest165,lazy-loading,3,column,False,False,False,False,False,True,True,False,3547.816,3016.678,0.0,2966.678,3381.0,8.0341796875,True,0,slow
lazyloadingTest166,lazy-loading,4,row,False,False,False,False,False,False,False,False,522.556,32.048,0.0,0.0,486.0,10.376953125,False,0,fast
lazyloadingTest167,lazy-loading,5,column,False,False,False,False,False,True,False,True,528.789,31.557,0.0,0.0,487.0,10.9619140625,False,0,fast
lazyloadingTest168,lazy-loading,2,row,False,True,False,True,True,False,True,False,2587.919,2024.952,0.08307635472841804,1974.9519999999998,2890.0,8.623046875,True,0,slow
lazyloadingTest169,lazy-loading,3,column,False,False,True,True,False,False,False,False,502.131,16.61,0.0,0.0,468.0,8.6845703125,False,0,fast
lazyloadingTest170,lazy-loading,4,row,False,False,False,True,True,False,False,False,646.391,80.312,0.0,30.311999999999898,606.0,8.974609375,False,0,fast
lazyloadingTest171,lazy-loading,5,column,True,False,False,False,True,True,False,False,529.554,79.44,0.0,29.440000000000055,491.0,14.83984375,False,0,fast
lazyloadingTest172,lazy-loading,2,row,False,False,False,True,False,False,False,False,537.362,40.486,0.007258114012372011,0.0,765.0,9.568359375,False,0,fast
lazyloadingTest173,lazy-loading,3,column,False,True,False,False,True,False,True,False,3567.932,3024.547,0.15901122293798026,2974.5469999389647,3825.0,9.5009765625,True,0,slow
lazyloadingTest174,lazy-loading,4,row,False,False,True,True,True,False,False,True,529.481,54.887,0.0,4.887000000000171,494.0,10.7353515625,False,0,fast
lazyloadingTest175,lazy-loading,5,column,False,True,False,False,False,False,True,True,5559.858,5028.367,0.16931010007942823,4978.367,5777.0,11.6123046875,True,0,slow
lazyloadingTest176,lazy-loading,2,row,False,False,False,False,False,False,False,False,2621.479,27.115,0.00012328081137721902,0.0,2289.0,9.2744140625,False,0,fast
lazyloadingTest177,lazy-loading,3,column,False,True,False,False,False,False,False,False,511.604,16.0,0.23567013016160984,0.0,950.0,9.794921875,False,0,fast
lazyloadingTest178,lazy-loading,4,row,False,False,False,False,False,False,True,False,4601.857,4023.344,0.0,3973.3440000000005,4432.0,10.1494140625,True,0,slow
lazyloadingTest179,lazy-loading,5,column,False,False,False,False,False,True,False,False,521.989,35.984,0.0,0.0,489.0,12.4921875,False,0,fast
lazyloadingTest180,lazy-loading,2,row,True,False,False,False,True,False,True,True,2545.104,2023.913,0.0,1973.912999938965,2454.0,9.2734375,True,0,slow
lazyloadingTest181,lazy-loading,3,column,False,False,False,True,False,False,False,True,495.188,17.452,0.0,0.0,458.0,7.8046875,False,0,fast
lazyloadingTest182,lazy-loading,4,row,False,False,True,False,True,False,False,False,535.264,88.579,0.0,38.57900000000018,498.0,11.3212890625,False,0,fast
lazyloadingTest183,lazy-loading,5,column,True,False,False,False,False,False,True,False,5582.606,5036.07,0.0,4986.070000000001,5378.0,12.4912109375,True,0,slow
lazyloadingTest184,lazy-loading,2,row,False,False,False,True,True,True,False,False,516.486,49.286,0.0,0.0,501.0,7.2216796875,False,0,fast
lazyloadingTest185,lazy-loading,3,column,True,False,False,True,False,False,False,False,525.473,25.39,0.0,0.0,485.0,8.978515625,False,0,fast
lazyloadingTest186,lazy-loading,4,row,True,False,False,False,False,True,True,False,4583.616,4021.523,0.0,3972.4589999999994,4429.0,8.681640625,True,0,slow
lazyloadingTest187,lazy-loading,5,column,True,True,True,False,False,True,False,False,539.319,32.889,0.35350519524241475,0.0,942.0,12.19921875,False,0,slow
lazyloadingTest188,lazy-loading,2,row,False,False,True,False,False,False,False,False,526.354,33.148,0.0,0.0,479.0,8.9169921875,False,0,fast
lazyloadingTest189,lazy-loading,3,column,False,False,True,False,False,True,False,True,503.686,20.404,0.0,0.0,461.0,6.568359375,False,0,fast
lazyloadingTest190,lazy-loading,4,row,False,False,False,True,False,False,True,False,4577.462,4024.084,0.0,3974.084,4402.0,10.962890625,True,0,slow
lazyloadingTest191,lazy-loading,5,column,True,False,False,False,True,False,False,False,555.106,59.359,0.0,9.359000000000378,513.0,11.9052734375,False,0,fast
lazyloadingTest192,lazy-loading,2,row,True,False,True,False,False,True,False,False,2580.592,18.851,0.0,0.0,2262.0,9.5673828125,False,0,fast
lazyloadingTest193,lazy-loading,3,column,True,True,False,False,False,True,False,False,505.299,22.091,0.1611398008857952,0.0,901.0,13.9638671875,False,0,fast
lazyloadingTest194,lazy-loading,4,row,True,False,False,True,False,False,False,False,525.457,29.432,0.0,0.0,484.0,11.0283203125,False,0,fast
lazyloadingTest195,lazy-loading,5,column,False,False,False,False,True,False,True,False,5562.207,5032.679,0.0,4982.679,5358.0,11.55078125,True,0,slow
lazyloadingTest196,lazy-loading,2,row,False,False,True,True,True,False,False,False,536.417,55.353,7.960862487672343e-05,5.3530000000000655,543.0,8.3955078125,False,0,fast
lazyloadingTest197,lazy-loading,3,column,False,False,False,True,True,False,True,False,3534.129,3034.263,0.0,2984.263,3425.0,7.4482421875,True,0,slow
lazyloadingTest198,lazy-loading,4,row,True,False,False,False,True,False,True,True,4559.799,4046.204,0.0,3996.204,4395.0,13.6689453125,True,0,slow
lazyloadingTest199,lazy-loading,5,column,False,True,False,True,False,True,False,True,526.366,21.925,0.23567013016160984,0.0,1242.0,13.89453125,False,0,fast
lazyloadingTest200,lazy-loading,2,row,False,False,False,True,False,False,True,False,2508.036,2013.456,0.0,1963.456,2426.0,3.9306640625,True,0,slow
lazyloadingTest201,lazy-loading,3,column,True,False,False,True,False,True,False,True,513.649,34.608,0.0,0.0,479.0,7.5126953125,False,0,fast
lazyloadingTest202,lazy-loading,4,row,True,False,False,True,False,True,True,False,4520.61,4026.661,0.0,3976.661,4357.0,11.6162109375,True,0,slow
lazyloadingTest203,lazy-loading,5,column,True,False,False,False,True,True,True,False,5572.741,5015.238,0.0,4965.238,5379.0,10.146484375,True,0,slow
lazyloadingTest204,lazy-loading,2,row,False,False,False,False,False,False,False,False,492.511,17.147,0.0,0.0,445.0,4.517578125,False,0,fast
lazyloadingTest205,lazy-loading,3,column,False,False,True,True,False,False,True,True,3590.583,3025.056,0.0,2975.056,3454.0,9.271484375,True,0,slow
lazyloadingTest206,lazy-loading,4,row,False,False,False,False,True,False,False,False,515.88,23.899,0.0,0.0,482.0,8.03125,False,0,fast
lazyloadingTest207,lazy-loading,5,column,True,False,False,False,True,True,False,False,536.411,89.015,0.0,39.01500000000033,491.0,12.1982421875,False,0,fast
lazyloadingTest208,lazy-loading,2,row,True,False,False,True,True,False,False,False,515.876,48.158,0.0,0.0,496.0,7.80859375,False,0,fast
lazyloadingTest209,lazy-loading,3,column,False,False,False,False,False,True,False,False,2578.461,48.128,0.0,0.0,2320.0,7.51171875,False,0,fast
lazyloadingTest210,lazy-loading,4,row,False,False,False,False,False,False,False,False,522.203,16.0,0.0,0.0,487.0,9.7919921875,False,0,fast
lazyloadingTest211,lazy-loading,5,column,False,True,False,True,False,False,False,False,510.552,16.916,0.22992941993871505,0.0,1213.0,12.720703125,False,0,fast
lazyloadingTest212,lazy-loading,2,row,True,True,False,False,False,False,False,True,519.795,24.531,0.08783071633155516,0.0,1580.0,6.0478515625,False,0,fast
lazyloadingTest213,lazy-loading,3,column,False,True,False,False,True,True,False,False,534.569,57.292,0.16217990147393202,7.292000000000144,1003.0,10.6748046875,False,0,fast
lazyloadingTest214,lazy-loading,4,row,False,False,False,False,False,True,False,False,508.709,19.516,0.0,0.0,469.0,12.72265625,False,0,fast
lazyloadingTest215,lazy-loading,5,column,True,True,False,True,True,False,True,False,5557.836,5043.001,0.1348572384271188,4995.464999938965,5728.0,14.83984375,True,0,slow
lazyloadingTest216,lazy-loading,2,row,True,False,False,False,False,False,False,False,2615.86,61.507,0.0,11.506999999999607,2330.0,5.4609375,False,0,fast
lazyloadingTest217,lazy-loading,3,column,False,True,False,True,False,False,False,True,519.792,31.549,0.1626362556854711,0.0,977.0,9.8583984375,False,0,fast
lazyloadingTest218,lazy-loading,4,row,False,True,False,True,False,True,False,False,515.891,21.254,0.11961963043099319,0.0,927.0,9.267578125,False,0,fast
lazyloadingTest219,lazy-loading,5,column,False,False,False,False,False,False,True,False,5598.666,5032.191,0.0,4982.191,5395.0,12.7236328125,True,0,slow
lazyloadingTest220,lazy-loading,2,row,False,False,False,True,False,False,True,False,2541.019,2027.443,0.0,1977.4430000000002,2427.0,5.6923828125,True,0,slow
lazyloadingTest221,lazy-loading,3,column,False,False,False,False,False,False,False,False,500.022,16.553,0.0,0.0,465.0,9.7958984375,False,0,fast
lazyloadingTest222,lazy-loading,4,row,True,True,False,False,False,False,False,False,527.992,44.969,0.17785236289424508,0.0,971.0,10.73828125,False,0,fast
lazyloadingTest223,lazy-loading,5,column,False,True,False,False,False,False,True,False,5590.728,5034.942,0.16401015599724258,4984.941999938965,5808.0,11.9072265625,True,0,slow
lazyloadingTest224,lazy-loading,2,row,True,False,False,False,False,False,False,False,2629.276,16.0,0.0,0.0,2314.0,7.515625,False,0,fast
lazyloadingTest225,lazy-loading,3,column,False,False,False,False,True,False,False,False,547.524,79.397,0.0,29.396999999999935,503.0,10.1513671875,False,0,fast
lazyloadingTest226,lazy-loading,4,row,False,False,False,True,True,True,False,False,518.138,95.163,0.0,45.16300000000001,487.0,11.615234375,False,0,fast
lazyloadingTest227,lazy-loading,5,column,False,False,False,False,False,False,False,False,501.448,20.466,0.0,0.0,467.0,12.134765625,False,0,fast
lazyloadingTest228,lazy-loading,2,row,True,True,True,False,False,True,False,True,491.116,16.0,0.11582689154215932,0.0,1199.0,7.5146484375,False,0,fast
lazyloadingTest229,lazy-loading,3,column,False,False,False,False,False,False,False,False,520.462,32.783,0.0,0.0,473.0,8.6201171875,False,0,fast
lazyloadingTest230,lazy-loading,4,row,False,True,True,False,False,True,True,False,4592.327,4034.33,0.08141488138581807,3984.33,4794.0,9.5625,True,0,slow
lazyloadingTest231,lazy-loading,5,column,False,True,False,False,False,True,True,True,5633.848,5039.351,0.17226860841901745,4989.351,5840.0,13.0810546875,True,0,slow
lazyloadingTest232,lazy-loading,2,row,True,True,False,False,False,False,True,False,495.793,2003.589,0.07878264749429037,1953.589,1752.0,6.634765625,True,0,slow
lazyloadingTest233,lazy-loading,3,column,True,False,False,True,False,False,True,False,3547.835,3020.138,0.0,2970.1380000000004,3407.0,8.392578125,True,0,slow
lazyloadingTest234,lazy-loading,4,row,False,False,False,False,False,False,True,False,4624.801,4030.857,0.0,3980.8570000000004,4466.0,11.9091796875,True,0,slow
lazyloadingTest235,lazy-loading,5,column,False,False,True,True,False,False,False,False,518.217,39.896,0.0,0.0,489.0,15.0693359375,False,0,fast
lazyloadingTest236,lazy-loading,2,row,False,False,False,False,False,False,False,False,2616.31,18.904,0.003235178455531649,0.0,1837.0,12.20703125,False,0,fast
lazyloadingTest237,lazy-loading,3,column,False,False,True,False,False,False,True,False,4133.305,3035.977,0.0,3003.865,4021.0,9.5634765625,True,0,slow
lazyloadingTest238,lazy-loading,4,row,True,False,True,True,False,False,False,True,522.639,38.929,0.0,0.0,489.0,11.615234375,False,0,fast
lazyloadingTest239,lazy-loading,5,column,False,False,False,False,False,False,False,False,516.962,23.381,0.0,0.0,475.0,11.8427734375,False,0,fast
lazyloadingTest240,lazy-loading,2,row,False,True,True,False,False,False,True,True,2506.443,2013.744,0.052923113026758006,1963.7440000000001,2990.0,6.341796875,True,0,slow
lazyloadingTest241,lazy-loading,3,column,False,True,False,False,False,False,True,False,3590.778,3017.323,0.16481213536545972,2967.323,3797.0,6.337890625,True,0,slow
lazyloadingTest242,lazy-loading,4,row,True,False,False,True,False,True,False,False,517.519,28.538,0.0,0.0,481.0,11.6162109375,False,0,fast
lazyloadingTest243,lazy-loading,5,column,False,False,False,False,False,False,True,True,5586.263,5022.16,0.0,4972.16,5379.0,11.6123046875,True,0,slow
lazyloadingTest244,lazy-loading,2,row,False,True,False,True,True,True,True,True,2539.9,2035.365,0.06897775094224692,1985.364999938965,2869.0,8.0380859375,True,0,slow
lazyloadingTest245,lazy-loading,3,column,True,False,True,False,False,False,False,False,2597.502,16.0,0.0,0.0,2230.0,10.1513671875,False,0,fast
lazyloadingTest246,lazy-loading,4,row,True,False,False,True,False,True,False,True,529.532,36.366,0.0,0.0,491.0,13.962890625,False,0,fast
lazyloadingTest247,lazy-loading,5,column,False,True,False,False,False,False,False,True,517.697,24.843,0.21292659730101765,0.0,916.0,12.1982421875,False,0,fast
lazyloadingTest248,lazy-loading,2,row,True,False,False,True,False,False,False,False,2578.213,16.0,0.04041574667783809,0.0,1530.0,6.3408203125,False,0,fast
lazyloadingTest249,lazy-loading,3,column,True,True,False,False,False,True,True,False,3535.587,3019.688,0.16004326073086023,2969.688,3786.0,9.564453125,True,0,slow
lazyloadingTest250,lazy-loading,4,row,False,False,False,True,True,False,True,False,4583.001,4025.742,0.0,3975.742,4420.0,12.7255859375,True,0,slow
lazyloadingTest251,lazy-loading,5,column,True,False,True,False,False,True,True,False,5635.744,5037.384,0.0,4987.384,5481.0,12.19921875,True,0,slow
lazyloadingTest252,lazy-loading,2,row,True,False,False,False,False,False,False,False,2658.308,22.382,0.0,0.0,2333.0,5.7548828125,False,0,fast
